# time, time_amplitude
6.371000000000000085e+01,3.917767743096601564e-04
6.371999999999999886e+01,3.919962285979525576e-04
6.372999999999999687e+01,3.924231525105547833e-04
6.374000000000000199e+01,3.915976450683693647e-04
6.375000000000000000e+01,3.909636344576179301e-04
6.375999999999999801e+01,3.906410175364292883e-04
6.377000000000000313e+01,3.905820285246925315e-04
6.378000000000000114e+01,3.914850212574533272e-04
6.378999999999999915e+01,3.928556141866611706e-04
6.379999999999999716e+01,3.947120349406051218e-04
6.381000000000000227e+01,3.965542157117845604e-04
6.382000000000000028e+01,3.958707643658255604e-04
6.382999999999999829e+01,3.937583871550911553e-04
6.384000000000000341e+01,3.941948307779198743e-04
6.385000000000000142e+01,3.959845710748091272e-04
6.385999999999999943e+01,3.959381922779437596e-04
6.386999999999999744e+01,3.958901055134210045e-04
6.388000000000000256e+01,3.977686204195986209e-04
6.389000000000000057e+01,3.988793180488579078e-04
6.389999999999999858e+01,3.976080901830038924e-04
6.390999999999999659e+01,3.966288400151836034e-04
6.392000000000000171e+01,3.971904394240090177e-04
6.392999999999999972e+01,3.970537186646394849e-04
6.393999999999999773e+01,3.957800838695661131e-04
6.395000000000000284e+01,3.949047229939407159e-04
6.396000000000000085e+01,3.938931884310697159e-04
6.396999999999999886e+01,3.924078354615224994e-04
6.397999999999999687e+01,3.923976895730910694e-04
6.399000000000000199e+01,3.949538901019723509e-04
6.400000000000000000e+01,3.994582163753053645e-04
6.401000000000000512e+01,4.038152286523837248e-04
6.401999999999999602e+01,4.049653365769868992e-04
6.403000000000000114e+01,4.034776196811224553e-04
6.404000000000000625e+01,4.029299455006980844e-04
6.404999999999999716e+01,4.030193852664474457e-04
6.406000000000000227e+01,4.012620188931595466e-04
6.406999999999999318e+01,3.990414596613717810e-04
6.407999999999999829e+01,3.987931360196416103e-04
6.409000000000000341e+01,3.995807171395730599e-04
6.409999999999999432e+01,3.996572422430054255e-04
6.410999999999999943e+01,3.998876186626957544e-04
6.412000000000000455e+01,4.017183542235660252e-04
6.412999999999999545e+01,4.036850607539974089e-04
6.414000000000000057e+01,4.041189864389904099e-04
6.415000000000000568e+01,4.044547856683003840e-04
6.415999999999999659e+01,4.045642839402307004e-04
6.417000000000000171e+01,4.021804069586247597e-04
6.418000000000000682e+01,3.998451571104519450e-04
6.418999999999999773e+01,4.005234963237339161e-04
6.420000000000000284e+01,4.005084515458158154e-04
6.420999999999999375e+01,3.982621251619005136e-04
6.421999999999999886e+01,3.981612586450445214e-04
6.423000000000000398e+01,4.005158334231882062e-04
6.423999999999999488e+01,4.022136692351359019e-04
6.425000000000000000e+01,4.031261164998177298e-04
6.426000000000000512e+01,4.034054290405823221e-04
6.426999999999999602e+01,4.032664734430913694e-04
6.428000000000000114e+01,4.042711136439799610e-04
6.429000000000000625e+01,4.051640346125500347e-04
6.429999999999999716e+01,4.042962489311238759e-04
6.431000000000000227e+01,4.042257897825432111e-04
6.431999999999999318e+01,4.059291163896225720e-04
6.432999999999999829e+01,4.065993851693291039e-04
6.434000000000000341e+01,4.064451642131015202e-04
6.434999999999999432e+01,4.073258598112297494e-04
6.435999999999999943e+01,4.074063107365980419e-04
6.437000000000000455e+01,4.060984428824401132e-04
6.437999999999999545e+01,4.061221784653365019e-04
6.439000000000000057e+01,4.061193516442036973e-04
6.440000000000000568e+01,4.031044199460065663e-04
6.440999999999999659e+01,3.999135216104622928e-04
6.442000000000000171e+01,3.988981771391689624e-04
6.443000000000000682e+01,3.980168123396827227e-04
6.443999999999999773e+01,3.981452925003918313e-04
6.445000000000000284e+01,4.008547443093344025e-04
6.445999999999999375e+01,4.029935565191940456e-04
6.446999999999999886e+01,4.037218394117789697e-04
6.448000000000000398e+01,4.061260694468040279e-04
6.448999999999999488e+01,4.086687048852508065e-04
6.450000000000000000e+01,4.080012424170659799e-04
6.451000000000000512e+01,4.065062916416330987e-04
6.451999999999999602e+01,4.057817315197492043e-04
6.453000000000000114e+01,4.032083132002962705e-04
6.454000000000000625e+01,4.012884023206516985e-04
6.454999999999999716e+01,4.037420283957450225e-04
6.456000000000000227e+01,4.054282289727765523e-04
6.456999999999999318e+01,4.033871569107883503e-04
6.457999999999999829e+01,4.030266692878157748e-04
6.459000000000000341e+01,4.049842864829216924e-04
6.459999999999999432e+01,4.057480795134234524e-04
6.460999999999999943e+01,4.052017048712026372e-04
6.462000000000000455e+01,4.022711804046780106e-04
6.462999999999999545e+01,3.978295625154200832e-04
6.464000000000000057e+01,3.969736543424314304e-04
6.465000000000000568e+01,3.988664837589990042e-04
6.465999999999999659e+01,3.993111776850523939e-04
6.467000000000000171e+01,3.997738092870767746e-04
6.468000000000000682e+01,4.016575774694375366e-04
6.468999999999999773e+01,4.024598004395688240e-04
6.470000000000000284e+01,4.007664596549972698e-04
6.470999999999999375e+01,3.982444908387011901e-04
6.471999999999999886e+01,3.978965875751453449e-04
6.473000000000000398e+01,4.002494595930943585e-04
6.473999999999999488e+01,4.032342172324988980e-04
6.475000000000000000e+01,4.062857550467032647e-04
6.476000000000000512e+01,4.088232288590897727e-04
6.476999999999999602e+01,4.090977256974358224e-04
6.478000000000000114e+01,4.079259574346302841e-04
6.479000000000000625e+01,4.070552340534672794e-04
6.479999999999999716e+01,4.062520248717014452e-04
6.481000000000000227e+01,4.051462759852469172e-04
6.481999999999999318e+01,4.040734281711338212e-04
6.482999999999999829e+01,4.038676520071056149e-04
6.484000000000000341e+01,4.046766831296326407e-04
6.484999999999999432e+01,4.049770581555061223e-04
6.485999999999999943e+01,4.048454293668456573e-04
6.487000000000000455e+01,4.059637617626756325e-04
6.487999999999999545e+01,4.078210025809530267e-04
6.489000000000000057e+01,4.093908805399109870e-04
6.490000000000000568e+01,4.106414990106724652e-04
6.490999999999999659e+01,4.119709570916361432e-04
6.492000000000000171e+01,4.154962559424809753e-04
6.493000000000000682e+01,4.203005331091433892e-04
6.493999999999999773e+01,4.208334727148734986e-04
6.495000000000000284e+01,4.173643167142103427e-04
6.495999999999999375e+01,4.142088825598621627e-04
6.496999999999999886e+01,4.094534527965007042e-04
6.498000000000000398e+01,4.030215050671919429e-04
6.498999999999999488e+01,4.004008184659317224e-04
6.500000000000000000e+01,4.001825573098092615e-04
6.501000000000000512e+01,3.984680166011290753e-04
6.501999999999999602e+01,3.982908397954773908e-04
6.503000000000000114e+01,3.996604835771499272e-04
6.504000000000000625e+01,3.989805765290242332e-04
6.504999999999999716e+01,3.988440148256827060e-04
6.506000000000000227e+01,4.006604411562754127e-04
6.506999999999999318e+01,4.008382985064352683e-04
6.507999999999999829e+01,3.998277097205257358e-04
6.509000000000000341e+01,3.989778745678927816e-04
6.509999999999999432e+01,3.970991955280208448e-04
6.510999999999999943e+01,3.961328278538145202e-04
6.512000000000000455e+01,3.965068049971646048e-04
6.512999999999999545e+01,3.946035091452362148e-04
6.514000000000000057e+01,3.915059866371348391e-04
6.515000000000000568e+01,3.910192169890700951e-04
6.515999999999999659e+01,3.930734490447977876e-04
6.517000000000000171e+01,3.956846653077687715e-04
6.518000000000000682e+01,3.966728015244898320e-04
6.518999999999999773e+01,3.965746468168151301e-04
6.520000000000000284e+01,3.983299816429700362e-04
6.520999999999999375e+01,3.997894910812939059e-04
6.521999999999999886e+01,3.973682242760471096e-04
6.523000000000000398e+01,3.937412196221598917e-04
6.523999999999999488e+01,3.922006195216381922e-04
6.525000000000000000e+01,3.925545620945013517e-04
6.526000000000000512e+01,3.929170740830830442e-04
6.526999999999999602e+01,3.909657500122039353e-04
6.528000000000000114e+01,3.885638132267464412e-04
6.529000000000000625e+01,3.893391689035038614e-04
6.529999999999999716e+01,3.913928471594618937e-04
6.531000000000000227e+01,3.920413771226090565e-04
6.531999999999999318e+01,3.918943534923457453e-04
6.532999999999999829e+01,3.911122354955331136e-04
6.534000000000000341e+01,3.901209761984956678e-04
