# time, time_amplitude
6.356000000000000227e+01,2.999592315824031893e-04
6.357000000000000028e+01,3.009046603507642545e-04
6.357999999999999829e+01,3.007115685664404577e-04
6.359000000000000341e+01,2.992550035131944625e-04
6.360000000000000142e+01,2.979102848763394494e-04
6.360999999999999943e+01,2.993348664173181573e-04
6.361999999999999744e+01,3.005601242244031255e-04
6.363000000000000256e+01,2.989325355604202476e-04
6.364000000000000057e+01,2.990439314352592469e-04
6.364999999999999858e+01,3.017305346317632848e-04
6.365999999999999659e+01,3.020069000047644081e-04
6.367000000000000171e+01,3.003077431798392661e-04
6.367999999999999972e+01,2.994312299433667156e-04
6.368999999999999773e+01,2.982485923370071699e-04
6.370000000000000284e+01,2.966747141370945379e-04
6.371000000000000085e+01,2.960491405964787927e-04
6.371999999999999886e+01,2.959844146451427694e-04
6.372999999999999687e+01,2.964332648781671693e-04
6.374000000000000199e+01,2.969384346504640127e-04
6.375000000000000000e+01,2.962316329990679199e-04
6.375999999999999801e+01,2.957565695573424703e-04
6.377000000000000313e+01,2.965293400458606302e-04
6.378000000000000114e+01,2.967862725480394223e-04
6.378999999999999915e+01,2.978622599798645427e-04
6.379999999999999716e+01,3.014571894221838139e-04
6.381000000000000227e+01,3.034165327976837221e-04
6.382000000000000028e+01,3.019008897915236305e-04
6.382999999999999829e+01,3.011011626374951217e-04
6.384000000000000341e+01,3.016638471420334173e-04
6.385000000000000142e+01,3.014476501691658902e-04
6.385999999999999943e+01,3.018253273184131821e-04
6.386999999999999744e+01,3.029632679795231267e-04
6.388000000000000256e+01,3.022339758957730510e-04
6.389000000000000057e+01,3.000869462794725044e-04
6.389999999999999858e+01,2.990551794244442714e-04
6.390999999999999659e+01,2.993864420650158963e-04
6.392000000000000171e+01,2.997206195438365450e-04
6.392999999999999972e+01,2.992367436520135368e-04
6.393999999999999773e+01,2.981299752550433399e-04
6.395000000000000284e+01,2.973230810987555314e-04
6.396000000000000085e+01,2.978567198577328191e-04
6.396999999999999886e+01,2.993340067048380236e-04
6.397999999999999687e+01,2.998801633722549963e-04
6.399000000000000199e+01,2.994995722973467197e-04
6.400000000000000000e+01,3.001819851074020149e-04
6.401000000000000512e+01,3.017121084874858005e-04
6.401999999999999602e+01,3.019753443759801061e-04
6.403000000000000114e+01,3.007407209845759937e-04
6.404000000000000625e+01,3.001137108210751958e-04
6.404999999999999716e+01,3.010308454995313729e-04
6.406000000000000227e+01,3.010242225151463333e-04
6.406999999999999318e+01,2.992457652260193898e-04
6.407999999999999829e+01,2.992540223593192486e-04
6.409000000000000341e+01,3.009405282338272055e-04
6.409999999999999432e+01,2.997634125362907010e-04
6.410999999999999943e+01,2.971495159443856009e-04
6.412000000000000455e+01,2.983320889295381609e-04
6.412999999999999545e+01,3.018750042358676303e-04
6.414000000000000057e+01,3.027541211593472799e-04
6.415000000000000568e+01,3.012406900918272517e-04
6.415999999999999659e+01,3.011021600493992215e-04
6.417000000000000171e+01,3.027524598441474514e-04
6.418000000000000682e+01,3.040028384073253844e-04
6.418999999999999773e+01,3.045759609323105740e-04
6.420000000000000284e+01,3.047018664246004091e-04
6.420999999999999375e+01,3.037104628410328654e-04
6.421999999999999886e+01,3.025917260457757505e-04
6.423000000000000398e+01,3.024387642904845046e-04
6.423999999999999488e+01,3.025652039843718479e-04
6.425000000000000000e+01,3.028676452481746193e-04
6.426000000000000512e+01,3.029311197886621612e-04
6.426999999999999602e+01,3.013653565037246519e-04
6.428000000000000114e+01,2.993101874073425799e-04
6.429000000000000625e+01,2.987046865088866898e-04
6.429999999999999716e+01,2.983440391961801846e-04
6.431000000000000227e+01,2.969321841562196475e-04
6.431999999999999318e+01,2.958253252095756802e-04
6.432999999999999829e+01,2.958462839455481717e-04
6.434000000000000341e+01,2.955969712196032423e-04
6.434999999999999432e+01,2.944194850698070493e-04
6.435999999999999943e+01,2.938775904917672504e-04
6.437000000000000455e+01,2.949316274270904928e-04
6.437999999999999545e+01,2.961156835959692798e-04
6.439000000000000057e+01,2.962823276265077175e-04
6.440000000000000568e+01,2.962802551204287999e-04
6.440999999999999659e+01,2.963711958179807257e-04
6.442000000000000171e+01,2.967548840900108742e-04
6.443000000000000682e+01,2.996667479893617200e-04
6.443999999999999773e+01,3.039223197155911139e-04
6.445000000000000284e+01,3.042417657775024612e-04
6.445999999999999375e+01,3.018905386400687709e-04
6.446999999999999886e+01,3.023554040208210588e-04
6.448000000000000398e+01,3.039158806586920547e-04
6.448999999999999488e+01,3.037675167308162647e-04
6.450000000000000000e+01,3.043528172393558076e-04
6.451000000000000512e+01,3.053132390471510879e-04
6.451999999999999602e+01,3.042004298805739762e-04
6.453000000000000114e+01,3.024742855386537612e-04
6.454000000000000625e+01,3.015483312515453520e-04
6.454999999999999716e+01,3.013745838185385756e-04
6.456000000000000227e+01,3.019568053564992429e-04
6.456999999999999318e+01,3.016666113983435416e-04
6.457999999999999829e+01,3.002112824183917218e-04
6.459000000000000341e+01,2.997618864039710619e-04
6.459999999999999432e+01,3.003268306758622537e-04
6.460999999999999943e+01,3.007295711513751778e-04
6.462000000000000455e+01,3.008600362685397286e-04
6.462999999999999545e+01,3.005140199039615522e-04
6.464000000000000057e+01,3.004131416888018843e-04
6.465000000000000568e+01,3.011885659202183244e-04
6.465999999999999659e+01,3.019811033860601238e-04
6.467000000000000171e+01,3.028208469811737589e-04
6.468000000000000682e+01,3.035058266000001739e-04
6.468999999999999773e+01,3.031828546526953334e-04
6.470000000000000284e+01,3.031890176176465319e-04
6.470999999999999375e+01,3.038553922448958625e-04
6.471999999999999886e+01,3.032594311268640313e-04
6.473000000000000398e+01,3.014329103797114729e-04
6.473999999999999488e+01,2.994516152271028812e-04
6.475000000000000000e+01,2.991494820671225670e-04
6.476000000000000512e+01,3.017497406686410846e-04
6.476999999999999602e+01,3.020622876686041296e-04
6.478000000000000114e+01,2.970005027123451768e-04
6.479000000000000625e+01,2.938886824613943789e-04
6.479999999999999716e+01,2.959399330561663473e-04
6.481000000000000227e+01,2.976799715707958418e-04
6.481999999999999318e+01,2.979910832555518127e-04
6.482999999999999829e+01,2.978880732040729081e-04
6.484000000000000341e+01,2.955364086263011962e-04
6.484999999999999432e+01,2.928117745709827918e-04
6.485999999999999943e+01,2.931519043985198998e-04
6.487000000000000455e+01,2.956671225122966401e-04
6.487999999999999545e+01,2.981573911504202794e-04
6.489000000000000057e+01,2.995796167517506491e-04
6.490000000000000568e+01,2.997654692112488076e-04
6.490999999999999659e+01,2.990338487673839399e-04
6.492000000000000171e+01,2.975029240700427600e-04
6.493000000000000682e+01,2.961872757436543658e-04
6.493999999999999773e+01,2.966700421794624684e-04
6.495000000000000284e+01,2.985971757095985646e-04
6.495999999999999375e+01,2.997949237968586538e-04
6.496999999999999886e+01,2.994574098364208119e-04
6.498000000000000398e+01,2.996408159059078292e-04
6.498999999999999488e+01,3.007532128358578367e-04
6.500000000000000000e+01,3.002737876880611965e-04
6.501000000000000512e+01,2.992246867783741405e-04
6.501999999999999602e+01,2.999168176184839369e-04
6.503000000000000114e+01,3.003365708949311068e-04
6.504000000000000625e+01,3.002729492491602067e-04
6.504999999999999716e+01,3.014282036890896443e-04
6.506000000000000227e+01,3.014044762583662569e-04
6.506999999999999318e+01,2.999059595449616038e-04
6.507999999999999829e+01,2.999129951479221809e-04
6.509000000000000341e+01,2.999385102165622236e-04
6.509999999999999432e+01,2.985885650725914422e-04
6.510999999999999943e+01,2.984239053815654808e-04
6.512000000000000455e+01,2.993252518531199814e-04
6.512999999999999545e+01,2.995378611664825815e-04
6.514000000000000057e+01,2.998965446040764791e-04
6.515000000000000568e+01,3.005488889550094129e-04
6.515999999999999659e+01,3.004366902187534166e-04
6.517000000000000171e+01,3.002090664708394240e-04
6.518000000000000682e+01,3.009899215909431951e-04
6.518999999999999773e+01,3.024589390629481940e-04
6.520000000000000284e+01,3.034604054338483031e-04
6.520999999999999375e+01,3.035580493422421482e-04
6.521999999999999886e+01,3.036563379938243563e-04
6.523000000000000398e+01,3.038355840158966990e-04
6.523999999999999488e+01,3.026894955215037411e-04
6.525000000000000000e+01,3.010751808268651323e-04
6.526000000000000512e+01,3.013732193250624140e-04
6.526999999999999602e+01,3.022830412398971097e-04
6.528000000000000114e+01,3.015273799381902316e-04
6.529000000000000625e+01,3.003823799079668728e-04
6.529999999999999716e+01,2.997740161902854336e-04
6.531000000000000227e+01,2.991096549147486653e-04
6.531999999999999318e+01,2.995921052855439015e-04
6.532999999999999829e+01,3.015850895826418620e-04
6.534000000000000341e+01,3.028502088981125284e-04
6.534999999999999432e+01,3.024366904307830778e-04
6.535999999999999943e+01,3.019884210127184447e-04
6.537000000000000455e+01,3.028617517834919308e-04
6.537999999999999545e+01,3.031424127379171458e-04
6.539000000000000057e+01,3.007807425563954989e-04
6.540000000000000568e+01,2.989217770236167883e-04
6.540999999999999659e+01,2.998226837842845010e-04
6.542000000000000171e+01,2.999692953992064799e-04
6.543000000000000682e+01,2.988531218905303498e-04
6.543999999999999773e+01,2.996069918658529640e-04
6.545000000000000284e+01,3.011355576201088426e-04
6.545999999999999375e+01,3.017053068294968539e-04
6.546999999999999886e+01,3.023504755296009430e-04
6.548000000000000398e+01,3.026348926744950089e-04
6.548999999999999488e+01,3.015327169090192632e-04
6.550000000000000000e+01,2.998015428302197236e-04
6.551000000000000512e+01,2.984463891959560707e-04
6.551999999999999602e+01,2.977136795392139757e-04
6.553000000000000114e+01,2.971987104164399048e-04
6.554000000000000625e+01,2.969782751596549233e-04
6.554999999999999716e+01,2.972627143100577325e-04
6.556000000000000227e+01,2.971609583045001332e-04
6.556999999999999318e+01,2.971254585787368586e-04
6.557999999999999829e+01,2.987530488929393026e-04
6.559000000000000341e+01,3.008990085863982823e-04
6.559999999999999432e+01,3.018766053754905893e-04
6.560999999999999943e+01,3.025492864648684208e-04
6.562000000000000455e+01,3.032512533944209387e-04
6.562999999999999545e+01,3.030148617921707161e-04
6.564000000000000057e+01,3.026668826518849500e-04
6.565000000000000568e+01,3.035721758039135816e-04
6.565999999999999659e+01,3.043815118200702652e-04
6.567000000000000171e+01,3.034601975677697324e-04
6.568000000000000682e+01,3.020755592827755387e-04
6.568999999999999773e+01,3.015579689266996563e-04
6.570000000000000284e+01,3.016618363613322385e-04
6.570999999999999375e+01,3.025214958873310750e-04
6.571999999999999886e+01,3.037480697708098499e-04
6.573000000000000398e+01,3.044375805745078069e-04
6.573999999999999488e+01,3.046177141833016099e-04
6.575000000000000000e+01,3.037994761974538069e-04
6.576000000000000512e+01,3.018542729061511284e-04
6.576999999999999602e+01,2.995754689232913684e-04
6.578000000000000114e+01,2.965668543188359498e-04
6.579000000000000625e+01,2.943066796746426146e-04
